notation,label,broader
root,海老名市立中央図書館分類表,
130001000100810021,中世,13000100010081
130001000100810031,近世,13000100010081
130001000100810041,近代,13000100010081
130011000100010000,西洋画,13001100010001
130011000100010001,原始時代,13001100010001
130011000100010011,古代,13001100010001
130011000100010021,中世,13001100010001
130011000100010031,近代,13001100010001
130011000100210000,日本画,13001100010021
130011000100210001,狩野派,13001100010021
130011000100210011,琳派,13001100010021
130041000100210000,戯曲,13004100010021
130041000100210001,シェイクスピア,13004100010021
130041001100110000,ミュージカル,13004100110011
130041001100110001,宝塚,13004100110011
130061001100010000,音楽理論,13006100110001
130061001100010001,作曲法,13006100110001
130061001100110000,音楽史,13006100110011
130061001100110001,古代,13006100110011
130061001100110011,中世,13006100110011
130061001100110021,15-18世紀,13006100110011
130061001100110031,19世紀,13006100110011
130061001100110041,20世紀,13006100110011
130061002100310000,クラシック演奏技法,13006100210031
130061002100310001,演奏・指揮,13006100210031
130061002100310011,室内楽,13006100210031
130061002100310021,管弦楽・弦楽合奏,13006100210031
130061002100310031,吹奏楽,13006100210031
140001001100810000,近代経済学,14000100110081
140001001100810001,アダム・スミス,14000100110081
140001001100810011,ケインズ,14000100110081
140001001100810021,シュンペーター,14000100110081
140001001100910000,現代経済学,14000100110091
140001001100910001,ハイエク,14000100110091
140001001100910011,フリードマン,14000100110091
140001001101210000,マクロ経済学,14000100110121
140001001101210001,マンキュー,14000100110121
140001001101210011,スティグリッツ,14000100110121
140011000100810000,国際金融,14001100010081
140011000100810001,国際通貨,14001100010081
150001000100210000,経営学入門,15000100010021
150001000100210001,ドラッカー,15000100010021
150021000100110000,マーケティング論,15002100010011
150021000100110001,コトラー,15002100010011
150071000100910000,歴史・古典に学ぶ,15007100010091
150071000100910001,孫子兵法,15007100010091
150071000100910011,三国志,15007100010091
150071000100910021,論語,15007100010091
150071000100910031,菜根譚,15007100010091
150071000100910041,武士道,15007100010091
150071000100910051,戦国武将に学ぶ,15007100010091
150071000100910061,ユダヤ人の知恵,15007100010091
160001000100610000,政治思想,16000100010061
160001000100610001,民主主義,16000100010061
160001000100610011,社会主義,16000100010061
160001000100619999,その他 政治思想,16000100010061
160001000101210000,政党,16000100010121
160001000101210001,自民党,16000100010121
160001000101210011,民主党,16000100010121
160001000101210021,公明党,16000100010121
160001000101210031,共産党,16000100010121
160001000101219999,その他 政党,16000100010121
160001001100010000,行政一般,16000100110001
160001001100010001,警察・公安,16000100110001
170001001100310000,新聞,17000100110031
170001001100310001,縮刷版,17000100110031
170001002100110000,家族論,17000100210011
170001002100110001,家族問題,17000100210011
170001002100110011,婚姻・離婚,17000100210011
170001002100510000,格差社会,17000100210051
170001002100510001,階級・身分,17000100210051
170001002100510011,上流階級,17000100210051
170001002100510021,中間・労働者階級,17000100210051
170001003100110000,精神病理,17000100310011
170001003100110001,ひきこもり,17000100310011
170001003100110011,トラウマ,17000100310011
170001003100110021,DV,17000100310011
170001003100110031,虐待,17000100310011
170001003100110041,自殺,17000100310011
170001003100119999,その他 精神病理,17000100310011
170001003100810000,ジェンダー論,17000100310081
170001003100810001,女性論,17000100310081
170001003100810011,男性論,17000100310081
170001003101110000,労働問題,17000100310111
170001003101110001,労働組合,17000100310111
170001003101310000,医療問題,17000100310131
170001003101310001,脳死,17000100310131
170001003101610000,天皇制,17000100310161
170001003101610001,皇族,17000100310161
170001003101610011,外国の皇室,17000100310161
170001005100210000,自衛隊,17000100510021
170001005100210001,陸上自衛隊,17000100510021
170001005100210011,海上自衛隊,17000100510021
170001005100210021,航空自衛隊,17000100510021
180001003100010000,国際法一般,18000100310001
180001003100010001,国際機関,18000100310001
200001000100110000,数学一般,20000100010011
200001000100110001,集合論,20000100010011
200001000100110011,数論,20000100010011
200001000100110021,和算,20000100010011
200011000100010000,科学一般,20001100010001
200011000100010001,自然科学,20001100010001
200011000100010011,科学理論,20001100010001
200011001100010000,生物学一般,20001100110001
200011001100010001,生物学実験法,20001100110001
200011001101210000,バイオテクノロジー,20001100110121
200011001101210001,品種改良,20001100110121
200011001101410000,遺伝学,20001100110141
200011001101410001,染色体,20001100110141
200011001101510000,進化論,20001100110151
200011001101510001,人類学,20001100110151
200011001101510011,ダーウィン,20001100110151
200011001101510021,ドーキンス,20001100110151
200011002100110000,動物学一般,20001100210011
200011002100110001,動物保護,20001100210011
200011002100210000,生態学,20001100210021
200011002100210001,海洋動物,20001100210021
200011002100210011,深海動物,20001100210021
200011002100210021,淡水動物,20001100210021
200011002100210031,陸棲動物,20001100210021
200011002100210041,動物の行動心理,20001100210021
200011002100210051,危険生物,20001100210021
200011002100210061,天然記念物,20001100210021
200011002100310000,無脊椎動物一般,20001100210031
200011002100310001,軟体動物,20001100210031
200011002100310011,節足動物,20001100210031
200011002100410000,昆虫学,20001100210041
200011002100410001,チョウ,20001100210041
200011002100410011,ハチ,20001100210041
200011002101010000,哺乳類,20001100210101
200011002101010001,ネコ科,20001100210101
200011002101010011,イヌ科,20001100210101
200011002101010021,クマ科,20001100210101
200011002101010031,クジラ目,20001100210101
200011002101010041,霊長目,20001100210101
200011002101019999,その他 哺乳類,20001100210101
200011003100110000,植物学一般,20001100310011
200011003100110001,有毒植物,20001100310011
200011003100110011,高山植物,20001100310011
200011003100110021,湿生植物,20001100310011
200011003100110031,シダ植物,20001100310011
200011003100110041,裸子植物,20001100310011
200011003100110051,被子植物,20001100310011
200011003100110061,藻類・菌類,20001100310011
200011003100119999,その他 植物,20001100310011
200011005100410000,化学実験,20001100510041
200011005100410001,化学実験法,20001100510041
200011005101010000,無機化学,20001100510101
200011005101010001,無機化学実験法,20001100510101
200011005101110000,有機化学,20001100510111
200011005101110001,有機化学実験法,20001100510111
200011006100210000,物理学一般,20001100610021
200011006100210001,応用音響学,20001100610021
200011006100210011,実験物理学,20001100610021
200011006100210021,振動学,20001100610021
200011006100210031,物理数学,20001100610021
200011006100410000,物理学者,20001100610041
200011006100410001,アインシュタイン,20001100610041
200011006100410011,朝永振一郎,20001100610041
200011006100410021,ニュートン,20001100610041
200011006100410031,ファインマン,20001100610041
200011006100410041,湯川秀樹,20001100610041
200011006100510000,物理学者,20001100610051
200011006100510001,応用力学,20001100610051
200011006101210000,光学,20001100610121
200011006101210001,応用光学,20001100610121
200011007100010000,地球科学・地学一般,20001100710001
200011007100010001,地図学,20001100710001
200011007100210000,海洋学・陸水学,20001100710021
200011007100210001,海洋開発,20001100710021
200011007100310000,鉱物・岩石,20001100710031
200011007100310001,岩石学,20001100710031
200011007100310011,鉱物学,20001100710031
200011007100310021,応用地質学,20001100710031
200011007100610000,地質学,20001100710061
200011007100610001,地震予知,20001100710061
200011007100610011,火山・断層,20001100710061
200011007100610021,地震学,20001100710061
200011007100619999,その他 地質学,20001100710061
200011007100710000,気象学,20001100710071
200011007100710001,異常気象,20001100710071
200011007100710011,天気予報,20001100710071
200011007100710021,天気図,20001100710071
200011007100719999,その他 気象学,20001100710071
200011007100810000,天文学,20001100710081
200011007100810001,天体観測,20001100710081
200011007100810011,太陽,20001100710081
200011007100810021,月,20001100710081
200011007100810031,火星,20001100710081
200011007100810041,その他 惑星・恒星,20001100710081
200011007100810051,天体写真,20001100710081
200011007100810061,天体望遠鏡,20001100710081
200011007100810071,星座・星図,20001100710081
200011007100819999,その他 天文学,20001100710081
200011007100910000,宇宙科学,20001100710091
200011007100910001,宇宙論,20001100710091
200011007100910011,宇宙読み物,20001100710091
200011007100910021,宇宙科学入門,20001100710091
200011007100910031,宇宙物理学,20001100710091
200011007100910041,ブラックホール,20001100710091
200011007100910051,ホーキング,20001100710091
200011007100910061,宇宙開発,20001100710091
200011007100910071,宇宙飛行士,20001100710091
200011007100910081,宇宙旅行,20001100710091
